generated_id,style,source_answer_id,source_question_id,crop,state,district,season,domain,generated_question,generated_answer,generated_question_en,generated_answer_en,source,seed_question,style_call_number,timestamp
si_v3_paraph_69ab9f3b_27,paraphrase_short,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,When to apply NP(S) 20-20-13 fertilizer for maize?,Apply NP(S) 20-20-13 during sowing through broadcasting. Avoid using it on standing crops. Follow soil test recommendations for timing and method.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:21.150617
si_v3_paraph_69ab9f3b_28,paraphrase_problem_description,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,My maize plants are showing yellowing between the veins and stunted growth — what should I do?,This could be a sulphur deficiency. Apply magnesium sulphate at 1% (10 gm in 1 liter water) when deficiency symptoms are observed. Apply NP(S) 20-20-0-13 during sowing through broadcasting. Always conduct a soil test before applying any fertilizer.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:22.289033
si_v3_paraph_69ab9f3b_29,paraphrase_followup,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,When should NP(S) 20-20-0-13 be applied during the crop cycle?,"NP(S) 20-20-0-13 should be applied during sowing and through broadcasting. It should be applied considering important factors such as placement, proportion, and time of crop cycle.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:23.293362
si_v3_paraph_69ab9f3b_31,paraphrase_preventive,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How can the timing of NP(S) 20-20-13 fertilizer application be managed to avoid problems in maize crops?,NP(S) 20-20-13 should be applied during sowing and through broadcasting. The timing of application should be considered according to the crop cycle and soil conditions. It is advised not to use this fertilizer for foliar spray and to apply it as soil application. Farmers are recommended to apply fertilizers only in the prescribed method and in the recommended quantity. The timing of application should be based on the crop's needs and soil test results.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:25.099939
si_v3_paraph_69ab9f3b_32,paraphrase_comparison,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,When should NP(S) 20-20-0-13 and magnesium sulphate be applied for maize in Punjab?,NP(S) 20-20-0-13 should be applied during sowing and through broadcasting. Magnesium sulphate should be applied when sulphur deficiency symptoms are observed on the crop.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:26.130094
si_v3_paraph_69ab9f3b_34,paraphrase_quantity_focused,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,When should magnesium sulphate be applied to maize crops in Punjab?,Magnesium sulphate fertilizer is suggested @ 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed on the crop.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:27.816337
si_v3_paraph_69ab9f3b_36,paraphrase_regional_hindi,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka ke khet me NP(S) 20-20-13 ka application kaise karna chahiye?,NP(S) 20-20-13 ko seed sath fertilizer ke roop me uthane chahiye. Iska application sowing ke samay karna chahiye aur broadcast karke daina chahiye. Khet ke hisab se aur bhumi ke hisab se iska dosha karne ka samay badhaye rakhna chahiye. Yeh fertilizer sirf khet me apply karna chahiye aur kisi bhi khet me chhod ke nahi daina chahiye.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,3,2026-04-10T09:21:30.034050
si_v3_paraph_69ab9f3b_37,paraphrase_formal,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,What is the appropriate composition and method of application of NP(S) 20-20-13 fertilizer along with magnesium sulphate for the cultivation of maize in Punjab during the Kharif season?,"The fertilizer NP(S) 20-20-13 contains 20% nitrogen, 20% phosphorus, and 13% sulphur. It is not a source of potassium. This fertilizer should be applied to the soil during sowing through broadcasting. The dosage should be determined based on the specific crop requirements and soil conditions. It is not recommended for use as a foliar spray. Magnesium sulphate should be applied at a concentration of 1% (10 grams in 1 liter of water) if symptoms of sulphur deficiency are observed. Farmers are advised to conduct a soil test before applying any fertilizer. The application method and quantity should strictly follow the recommended guidelines to avoid phytotoxic effects or reduced fertilizer efficiency. Soil application is the preferred method, and foliar application should only be considered when deficiency symptoms are confirmed.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:31.834912
si_v3_paraph_69ab9f3b_38,paraphrase_farmer_style,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka khet me 20:20:13 NPK ka kya doosra naam hai? Kya iska use pani me dho ke chhaapana chahiye?,"20:20:13 ke koi utha nahi hai. Kisan ne 20:20:0:13 ka naam galat bolo. 20:20:0:13 me 20 kg nitrogen, 20 kg phosphorus, 13 kg sulfur hota hai. 100 kg is fertilizer se khet me 20 kg nitrogen, 20 kg phosphorus, 13 kg sulfur milega. Is fertilizer me potassium nahi hota. NP(S) 20-20-13 ko zameen me dene ka samay, jagah, or kheta ki jarurat ke hisab se dene ka sari sari chije dekhni hoti hai. Isko bihar me daalna chahiye or bhar dene ka tareeka chahiye. 20:20:0:13 ko kheta me dene ka koi mention nahi hai. Iska pani me chhaapana nahi chahiye. Agar kheta me sulfur ki kam khabar hoti hai to magnesium sulphate 1% (10 gm 1 liter pani me) dene ka sari sari chije dekhni hoti hai. Zameen test karein or uske hisab se dene ka tareeka chahiye. Zameen me dene wale fertilizer ko pani me chhaapna nahi chahiye. Agar koi kam nahi ho to zameen me dene se badhiya nahi hota. Zameen test ke baad hi fertilizer dene ka tareeka chahiye.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:34.873149
si_v3_paraph_69ab9f3b_39,paraphrase_short,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How to apply NP(S) 20-20-13 for maize?,Apply 100 kg per acre during sowing via broadcasting. Do not use as foliar spray. Check soil test for exact dosage and avoid overuse.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:35.797641
si_v3_paraph_69ab9f3b_41,paraphrase_followup,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How does the soil condition affect the application of NP(S) 20-20-0-13 fertilizer?,"The dosage should be as per the crop and the soil (As per general recommendation for the State). It is advised not to use the NP(S) 20-20-0-13 with standing crops, application of NP(S) 20-20-0-13 through seed-cum fertilizer gives better outputs. The farmer is advised to apply fertilizers after conducting a soil test. Based on the results of the soil test, the farmer should determine the quantity of fertilizers to be applied.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:37.895389
si_v3_paraph_69ab9f3b_43,paraphrase_preventive,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,What are the soil management practices to prevent nutrient deficiency in maize crops?,"To prevent nutrient deficiency in maize crops, farmers should apply NP(S) 20-20-13 fertilizer as per the crop and soil conditions, considering placement, proportion, and time of crop cycle. It should be applied during sowing through broadcasting. The dosage should be as per the crop and the soil (As per general recommendation for the State). Farmers are advised to apply fertilizers after conducting a soil test and to determine the quantity of fertilizers to be applied based on the results. It is strictly advised to apply fertilizers only in the prescribed method and in the recommended quantity to avoid phytotoxic effects on the crop.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:39.817111
si_v3_paraph_69ab9f3b_44,paraphrase_comparison,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How does the application of NP(S) 20-20-0-13 differ from magnesium sulphate in terms of soil condition and application method for maize in Punjab?,"NP(S) 20-20-0-13 is a soil-applied fertilizer that supplies nitrogen, phosphorus, and sulphur and should be applied during sowing through broadcasting. It is not recommended for foliar spray. Magnesium sulphate, on the other hand, is suggested as a foliar spray at 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed. The application method of NP(S) 20-20-0-13 is soil-based, while magnesium sulphate is used as a foliar spray depending on the crop's deficiency symptoms.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:41.339576
si_v3_paraph_69ab9f3b_45,paraphrase_cause,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,What causes the recommendation against using NP(S) 20-20-0-13 as a foliar spray for maize?,"The recommendation against using NP(S) 20-20-0-13 as a foliar spray for maize is because it is strictly advised to be applied as a soil application. Applying soil-applied fertilizers through foliar spray, or the indiscriminate use of fertilizers as foliar sprays without the occurrence of any deficiency symptoms, may cause phytotoxic effects on the crop or reduce fertilizer efficiency, thereby increasing the cost of cultivation.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:42.722195
si_v3_paraph_69ab9f3b_46,paraphrase_quantity_focused,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How much magnesium sulphate should be applied per acre for maize in Punjab when sulphur deficiency is observed?,Magnesium sulphate fertilizer is suggested @ 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed on the crop.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:43.666407
si_v3_paraph_69ab9f3b_48,paraphrase_regional_hindi,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka ke khet me NPK 20:20:13 aur magnesium sulphate ki foliar spray kya hoga?,"20:20:13 ke koi fertiliser nahi hai. Kisan ko 20:20:0:13 fertiliser ke saath galat samajh saktay hain. 20:20:0:13 azot, fosfor aur sulphur deta hai. 100kg fertiliser 20kg azot, 20kg fosfor aur 13kg sulphur deta hai. Yeh potassium nahi deta. NP(S) 20-20-13 ko khet mein daalna chahiye. Iska istemal bija ke saath ya broadcast ke roop mein karna chahiye. Dosis jaste khet aur mazdoor ke hisab se hoti hai. Kisan ko soil test kara ke fertiliser ka quantity nikaalna chahiye. Iska istemal kisi bhi aksar khet me nahi karna chahiye. Yeh strictly soil application ke liye hai. Kisan ko foliar spray ke liye istemal nahi karna chahiye. Agar khet me sulphur ke kam ki tanda milay to magnesium sulphate 1% (10 gm per liter pani) ke roop me dali jaye. Kisan ko apne khet ke hisab se fertiliser istemal karna chahiye.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,4,2026-04-10T09:21:47.061422
si_v3_paraph_69ab9f3b_49,paraphrase_formal,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,"What is the correct composition of NP(S) 20-20-13 fertilizer and magnesium sulphate for maize, and how should they be applied?","The fertilizer 20:20:0:13 is not a standard NPK fertilizer. It provides 20% nitrogen, 20% phosphorus, and 13% sulphur. It does not contain potassium. It should be applied as a soil fertilizer during sowing through broadcasting. It should not be used for foliar sprays. Magnesium sulphate should be used at 1% (10 grams in 1 liter water) if sulphur deficiency is observed. Farmers should conduct a soil test before applying fertilizers. Fertilizers should be applied as recommended. Using soil fertilizers as foliar sprays without deficiency symptoms can cause harm to the crop.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:48.620197
si_v3_paraph_69ab9f3b_50,paraphrase_farmer_style,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Khet me makka ke liye NPK 20:20:13 ka kya spray karna chahiye?,"20:20:13 naam ka koi poushak nahi hai. Shaayad aapne NP(S) 20-20-13 ko samajh liya hai. Is poushak me 20% N, 20% P, 13% S hota hai. Iska 100 kg 20 kg N, 20 kg P, 13 kg S deta hai. Iska koi K nahi hai. Is poushak ko khet me uthaane ke samay uthana chahiye. Iska 1% (10 gm per liter pani) ka istemal jab koi sulphur ke kam ki tanda milte hai to karna chahiye. Iska istemal uthaane me karna chahiye, spray me nahi. Poushak ke istemal se phytotoxicity ho sakti hai. So, poushak ke istemal se pahle soil test karo.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:50.787205
si_v3_paraph_69ab9f3b_52,paraphrase_problem_description,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,My maize plants are showing yellowing leaves and poor growth — what should I do?,The plants may lack nutrients. Apply NP(S) 20-20-13 during sowing through broadcasting. Check soil test results before applying. Use magnesium sulphate @ 1% if sulphur deficiency is seen.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:52.309267
si_v3_paraph_69ab9f3b_53,paraphrase_followup,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,What are the symptoms of sulphur deficiency in maize?,Magnesium sulphate fertilizer is suggested @ 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed on the crop.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:53.217743
si_v3_paraph_69ab9f3b_55,paraphrase_preventive,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How can farmers prevent sulphur deficiency in maize crops?,"Farmers should apply NP(S) 20-20-13 fertilizer during sowing through broadcasting. They should use it as per soil test results and crop needs. If sulphur deficiency symptoms appear, they can use magnesium sulphate at 1% (10 gm in 1 liter water). Farmers must avoid using fertilizers as foliar sprays unless needed. They should follow the prescribed method and quantity for fertilizers.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:54.877512
si_v3_paraph_69ab9f3b_56,paraphrase_comparison,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How is NP(S) 20-20-0-13 different from magnesium sulphate in maize farming?,"NP(S) 20-20-0-13 provides nitrogen, phosphorus, and sulphur but not potassium. It is applied to the soil, not as a foliar spray. Magnesium sulphate is used as a foliar spray when sulphur deficiency occurs. NP(S) 20-20-0-13 is not recommended for foliar use. Magnesium sulphate is applied at 1% concentration.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:56.150670
si_v3_paraph_69ab9f3b_57,paraphrase_cause,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Why is NP(S) 20-20-0-13 not recommended for foliar spray?,"NP(S) 20-20-0-13 is not recommended for foliar spray because it is strictly advised to be applied as soil application. Using it as a foliar spray may cause phytotoxic effects on the crop or reduce fertilizer efficiency, which increases the cost of cultivation.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:57.258428
si_v3_paraph_69ab9f3b_58,paraphrase_quantity_focused,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How much magnesium sulphate should be used for a foliar spray in maize?,Magnesium sulphate fertilizer is suggested @ 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed on the crop.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:21:58.192126
si_v3_paraph_69ab9f3b_60,paraphrase_regional_hindi,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka ke khet mein NPK 20:20:13 ka kya ilaj hai?,"20:20:13 naam ka koi fertilizer nahi hai. 20:20:0:13 fertilizer ka istemal karna chahiye. Yeh 20 kg nitrojen, 20 kg fosfor, 13 kg sulphur deta hai. Is fertilizer ko khet mein dalna chahiye. Yeh fertilizer ko uthane ke liye soil test karna chahiye. Is fertilizer ko foliar spray ke liye nahi istemal karna chahiye. Agar sulphur ke kam ki tanda milay to magnesium sulphate 1% (10 gm per liter pani) ka istemal karna chahiye.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,5,2026-04-10T09:22:00.379751
si_v3_paraph_69ab9f3b_61,paraphrase_formal,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,What is the recommended method for applying NP(S) 20-20-13 fertilizer and magnesium sulphate for maize cultivation?,"NP(S) 20-20-13 fertilizer should be applied during sowing through broadcasting. It is not recommended for use with standing crops, and applying it as seed-cum fertilizer may yield better results. Magnesium sulphate should be applied as a foliar spray at a concentration of 1% (10 grams in 1 liter of water) when sulphur deficiency symptoms are observed. It is strictly advised to apply fertilizers only in the prescribed method and in the recommended quantity. Soil testing is recommended to determine the appropriate fertilizer quantity.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:01.825550
si_v3_paraph_69ab9f3b_62,paraphrase_farmer_style,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Kab mai khet me NP(S) 20-20-13 fertilizer ka istemal karna chahiye aur kaise apply karna chahiye?,NP(S) 20-20-13 fertilizer ko khet me uthane ke samay aur seed-ka sath apply karna chahiye. Iska istemal seed-ka sath karte samay bhi achha hota hai. Iska dosha jisme khet ke aadhar par hota hai. Agar khet me koi deficiency ho to 1% magnesium sulphate (10 gm per liter pani) ka istemal karna chahiye. Lekin is fertilizer ka foliar spray ke roop me istemal karna sahi nahi hota hai. Kisi bhi fertilizer ka istemal karte samay soil test karna jaruri hai.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:03.514782
si_v3_paraph_69ab9f3b_63,paraphrase_short,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How to apply NP(S) 20-20-13 fertilizer for maize?,"NP(S) 20-20-13 should be applied during sowing through broadcasting. It must be used as soil application, not as a foliar spray. Follow state-specific recommendations and soil test results for dosage.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:04.559215
si_v3_paraph_69ab9f3b_65,paraphrase_followup,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How should NP(S) 20-20-0-13 be applied during sowing?,It should be applied during sowing and through broadcasting.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:05.943692
si_v3_paraph_69ab9f3b_66,paraphrase_yes_no,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Is NP(S) 20-20-0-13 recommended for foliar spray application?,"No. It is strictly advised to be applied as soil application, and farmers are recommended not to use this fertilizer for foliar spray.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:06.905435
si_v3_paraph_69ab9f3b_67,paraphrase_preventive,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,How should NP(S) 20-20-0-13 fertilizer be applied to prevent nutrient deficiency in maize crop?,"NP(S) 20-20-0-13 should be applied during sowing through broadcasting. It should be applied as per the crop and the soil, considering placement, proportion, and time of the crop cycle. It is advised not to use this fertilizer for foliar spray and to apply it only in the prescribed method and recommended quantity. Farmers are advised to apply fertilizers after conducting a soil test and to determine the quantity of fertilizers to be applied based on the results.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:08.289731
si_v3_paraph_69ab9f3b_68,paraphrase_comparison,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,"How should NP(S) 20-20-13 fertilizer and magnesium sulphate be applied for maize in Punjab, and what are their application methods?","NP(S) 20-20-13 fertilizer should be applied during sowing and through broadcasting, and it is advised to apply it as soil application, not as a foliar spray. Magnesium sulphate should be applied as a foliar spray at 1% (10 gm in 1 liter water) when sulphur deficiency symptoms are observed. Farmers are advised to apply fertilizers only in the prescribed method and in the recommended quantity.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:09.672221
si_v3_paraph_69ab9f3b_69,paraphrase_cause,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Why is NP(S) 20-20-0-13 not recommended for foliar spray in maize crops?,"NP(S) 20-20-0-13 is not recommended for foliar spray because it is strictly advised to be applied as soil application. Applying soil-applied fertilizers through foliar spray may cause phytotoxic effects on the crop or reduce fertilizer efficiency, thereby increasing the cost of cultivation. The farmer is advised to apply fertilizers only in the prescribed method and in the recommended quantity.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:10.896225
si_v3_paraph_69ab9f3b_72,paraphrase_regional_hindi,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka ke khete me NP(S) 20-20-13 ka istemal kaise karna chahiye aur kya koi foliar spray ka tareeqa hai?,NP(S) 20-20-13 ko taney ke samay aur broadband ke roop me uthaaya jana chahiye. Iska istemal khet me kisi bhi pustak ke sath nahi karna chahiye. Iska koi foliar spray ka tareeqa nahi hai. Agar koi sulphur ki kamai ho to 1% magnesium sulphate (10 gm per 1 liter pani) ka istemal karna chahiye. Kheti ke liye pahle pahle pahle khet ki janch karna chahiye aur phir uske hisab se uthaaya jana chahiye.,,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,6,2026-04-10T09:22:13.871577
si_v3_paraph_69ab9f3b_73,paraphrase_formal,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,"What is the appropriate method for applying NPK 20:20:13 and magnesium sulphate for maize cultivation, and what precautions should be taken?","The fertilizer 20:20:13 is not a standard fertilizer. It is likely a misinterpretation of 20:20:0:13, which provides 20 kg of nitrogen, 20 kg of phosphorus, and 13 kg of sulphur per 100 kg. This fertilizer does not contain potassium. It should be applied as a soil fertilizer during sowing through broadcasting. The dosage must be determined based on the crop and soil conditions. It should not be used as a foliar spray, as it is strictly recommended for soil application only. Magnesium sulphate should be applied at 1% concentration (10 grams in 1 liter of water) when sulphur deficiency symptoms are observed. Farmers are advised to conduct a soil test before applying fertilizers and to use them according to the prescribed method and quantity. Using soil-applied fertilizers as foliar sprays without deficiency symptoms can lead to phytotoxic effects and reduced efficiency.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,7,2026-04-10T09:22:15.944585
si_v3_paraph_69ab9f3b_74,paraphrase_farmer_style,69ab9f3bc2b602929b3707e3,69ab9d5ec2b602929b3706d0,Maize Makka,Punjab,PATIALA,Kharif,Fertilizer and Nutrient,Makka ke khete mein NPK 20:20:13 aur magnesium sulphate ki kya foliar spray chahiye?,"NPK 20:20:13 naam ke koi fertiliser nahi hai. Shayed aap 20:20:0:13 fertiliser ko samajh rahe hain. Is fertiliser se 20 kg nitrogen, 20 kg phosphorus aur 13 kg sulphur khete mein milega. Is fertiliser ko khet mein 100 kg dene ki sariyat hai. Is fertiliser mein potassium nahi hai. NP(S) 20-20-13 ko khet mein uthane waali bari aur bhejne ke samay dene ki sariyat hai. Iski doshi jisme khet aur fasal ke hisab se hoti hai. Isko seed ke saath bhejna bhi achha hai. Iska use foliar spray ke liye nahi kaha gaya hai. Isliye aap is fertiliser ko foliar spray nahi kare. Agar khet me sulphur ki kami ho to magnesium sulphate 1% (10 gm per liter pani) dene ki sariyat hai. Aap ko pahle khet ke pani ki janch karna chahiye. Uske hisab se aap fertiliser ka quantity nikaal sakte hain. Aap fertiliser ko sahi tarah se hi dene chahiye. Agar aap khet se dene wale fertiliser ko foliar spray me dene ki koshish karte hain to crop ko phytotoxicity ho sakti hai aur kharcha badh jata hai. Agar aapko aur jankari chahiye to apne khet ke hisab se koi madad chahiye to koi puchhe.",,,qwen3_direct,What is the recommended foliar spray composition of NPK 20:20:13 and magnesium Sulphate per acre for maize crop?,7,2026-04-10T09:22:18.841692
